"CompanyCode","Product","ProductType","ProductDescription","BaseUnit","VolumeUnit","NetWeight","GrossWeight","IsMarkedForDeletion","ProcessDate","MeasureunitID","MeasureunitID","Plant","ToleranceValue","District","IsGeneric","StandardPrice","SupplierAccountGroup","ValidityEndDate","MATERIALTYPEID","MATERIALGROUP","IsMarkedForDeletion"
5700,1022245,,"POTE YOGURISIMO EXPLOSION FRUTAL FLLA-DURAZNO-NJA x145G(19-03-10)",,,,,,02/05/2023,,,,,,,,,,,,"                                                                           "
5700,1022246,,"POTE YOGURISIMO EXPLOSION FRUTAL DURAZNO-DAMASCO-MARACUY x180g (38g+)",,,,,,02/05/2023,,,,,,,,,,,,"                                                                       "
5700,1022247,,"POTE YOGURISIMO EXPLOSION FRUTAL FRUTILLA-DURAZNO-NARANJA x180g (38g+)",,,,,,02/05/2023,,,,,,,,,,,,"                                                                      "
5700,1022248,,"POTE YOG SER COLCHON FLLA-ARANDANO-GRANADA X180G ""CANCER DE MAMA""",,,,,,02/05/2023,,,,,,,,,,,,"                                                                           "
5700,1022249,,"POTE YOGUR SER COLCHON FLLA X180G ""CAMPAÑA CANCER DE MAMA""",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                  "
5700,1022250,,"POTE YOGURISIMO EXPLOSION FRUTAL DZNO-DAMASCO-MARACUY x150g PRECIO IMP",,,,,,02/05/2023,,,,,,,,,,,,"                                                                      "
5700,1022251,,"POTE YOGURISIMO EXPLOSION FRUTAL FLLA-DURAZNO-NARANJA x150G PRECIO IMP",,,,,,02/05/2023,,,,,,,,,,,,"                                                                      "
5700,1022252,,"POTE YOGUR SER COLCHON DURAZNO-MANZANA X180G ""CANCER DE MAMA""",,,,,,02/05/2023,,,,,,,,,,,,"                                                                               "
5700,1022253,,"POTE SER FIRME VLLA ""ROSA"" X195G (19/12/11)",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                                 "
5700,1022292,,"POTE SER CEREALES CORN FLAKES NUEVO LOGO X 183 G PP",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                         "
5700,1022294,,"POTE SER B-PURITAS CEREALES CORN FLAKES x173g (NUEVO GRAMAJE)",,,,,,02/05/2023,,,,,,,,,,,,"                                                                               "
5700,1022295,,"POTE SER TOTAL NUEVO DISEÑO X 183G",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                                          "
5700,1022296,,"POTE SER B-PURITAS CEREALES MUESLI x181g (NUEVO GRAMAJE)",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                    "
5700,1022300,,"POTE SER B-PURITAS COLCHON DE FRUTILLAS DE LAS FINCAS LGx185 12/08/09",,,,,,02/05/2023,,,,,,,,,,,,"                                                                       "
5700,1022301,,"POTE SER B-PURITAS COLCHON DE MORAS Y GROSELLAS LGx185g 12/08/09",,,,,,02/05/2023,,,,,,,,,,,,"                                                                            "
5700,1022302,,"POTE SER B-PURITAS COLCHON DURAZNOS DE LA PRADERA x185 LG 12/08/09",,,,,,02/05/2023,,,,,,,,,,,,"                                                                          "
5700,1022303,,"POTE SER B-PURITAS CEREALES MUESLI X181g  18/08/09",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                          "
5700,1022304,,"POTE SER B-PURITAS CEREALES CORN FLAKES X173g  18/08/0",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                      "
5700,1022305,,"POTE SER B-PURITAS CEREALES CORN FLAKES X173g  CANCER DE MAMAS 20/01",,,,,,02/05/2023,,,,,,,,,,,,"                                                                        "
5700,1022306,,"POTE SER B-PURITAS COLCHON DE PERA Y UVA  LGx185 CANCER DE MAMAS 20/01",,,,,,02/05/2023,,,,,,,,,,,,"                                                                      "
5700,1022307,,"POTE SER B-PURITAS CEREALES MUESLI X181g  CANCER DE MAMAS  20/01",,,,,,02/05/2023,,,,,,,,,,,,"                                                                            "
5700,1022308,,"POTE SER  COLCHON DE FRUTILLAS DE LAS FINCAS LGx185 ""CANCER DE MAMAS""",,,,,,02/05/2023,,,,,,,,,,,,"                                                                       "
5700,1022309,,"POTE SER COLCHON DE MORAS Y GROSELLAS LGx185g ""CANCER DE MAMAS""",,,,,,02/05/2023,,,,,,,,,,,,"                                                                             "
5700,1022310,,"POTE SER B-PURITAS COLCHON DE PERA Y UVA  LG x 185g ( 27/11/09)",,,,,,02/05/2023,,,,,,,,,,,,"                                                                             "
5700,1022311,,"POTE SER B-PURITAS CEREALES CORN FLAKES X163g  12/2/10",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                      "
5700,1022312,,"POTE SER B-PURITAS CEREALES MUESLI X171g  22/02/10",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                          "
5700,1022320,,"POTE SER B-PURITAS COLCHON DE FRUTILLAS DE LAS FINCAS LGx180 21/05/10",,,,,,02/05/2023,,,,,,,,,,,,"                                                                       "
5700,1022321,,"POTE SER B-PURITAS COLCHON DE MORAS Y GROSELLAS LGx180g 21/05/10",,,,,,02/05/2023,,,,,,,,,,,,"                                                                            "
5700,1022322,,"POTE SER B-PURITAS COLCHON DURAZNOS DE LA PRADERA x180 LG 21/05/10",,,,,,02/05/2023,,,,,,,,,,,,"                                                                          "
5700,1022323,,"POTE YOGUR SER COLCHON DURAZNO MANZANA ""NUEVO"" 180g",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                         "
5700,1022324,,"POTE YOGUR SER COLCHON FRUTILLA ""NUEVO"" 180g",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                                "
5700,1022325,,"POTE YOGUR SER CORNFLAKES CON MIEL ""NUEVO"" 165g",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                             "
5700,1022326,,"POTE YOGUR SER COLCHON FLLA-ARANDANO-GRANADA x180g (Bc)",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                     "
5700,1022328,,"POTE YOGUR SER CORN FLAKES CEREALES CON MIEL x165g (Bc) - SLEEVE CORTO",,,,,,02/05/2023,,,,,,,,,,,,"                                                                      "
5700,1022329,,"POTE YOGUR SER CORN FLAKES CEREALES CON MIEL x185g ""CANCER DE MAMA""",,,,,,02/05/2023,,,,,,,,,,,,"                                                                         "
5700,1022330,,"Pote Ser Colchón Ananá 180 gr.",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                                              "
5700,1022331,,"POTE SER PLUS CEREALES CORN FLAKES X163g  16/09/10",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                          "
5700,1022334,,"POTE YOGUR SER CORNFLAKES CON MIEL ""NUEVO"" 2014 165g",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                        "
5700,1022336,,"POTE YOGUR SER COLCHON FRUTILLA ""NUEVO""  2014 180g",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                          "
5700,1022338,,"POTE YOGUR SER COLCHON DURAZNO MANZANA ""NUEVO"" 180g",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                         "
5700,1022340,,"POTE SER COLCHON FRUTILLA ARANDANO NUEVO 185 GR 2014",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                        "
5700,1022342,,"POTE YOGUR SER COLCHON FRUTILLA  2014 180g PRECIO IMPRESO",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                   "
5700,1022344,,"POTE SER COLCHON MANGO MARAGUYA 180 GR 2014",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                                 "
5700,1022350,,"Pote  Ser  Colchon Mango-Maracuya x180 gr",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                                   "
5700,1022352,,"POTE SER CORN FLAKES con Miel 164gr",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                                         "
5700,1022360,,"POTE SER CRUNCH - Hojuelas Chocolate 164gr",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                                  "
5700,1022399,,"POTE ACTIVIA COLCHON MANZANA PERA x 150g ""LOGO SAGE""",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                        "
5700,1022400,,"POTE SER CEREALES MUESLI REDISEÑO BC X174G (06/04/11)",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                       "
5700,1022401,,"Pote impreso Ser Cereales Muesli 167grs",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                                     "
5700,1022403,,"Pote con sleeve  Ser Cereales Muesli NUEVO 2014 167 GR",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                      "
5700,1022404,,"Pote impreso Ser Muesli x 167 gr Relanzamiento 2014",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                         "
5700,1022450,,"POTE SER CORN FLAKES CON MIEL BC IMPRESO -SIN ETIQUETA-",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                     "
5700,1022451,,"POTE IMPRESO SER CON CEREALES CONRFLAKES CON MIEL x  165GRMS",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                "
5700,1022500,,"POTE YOGUR SER COLCHON DURAZNO MANZANA ""NUEVO"" 180g IMPRESO",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                 "
5700,1022502,,"POTE YOGUR SER COLCHON FRUTILLA ""NUEVO"" 180g IMPRESO",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                        "
5700,1022504,,"POTE YOGUR SER COLCHON FRUTILLA ARANDANOS GRANADA 180g IMPRESO",,,,,,02/05/2023,,,,,,,,,,,,"                                                                              "
5700,1022550,,"POTE ACTIVIA CAPUCHON COLCHON FRAMBUESA Y MORAS +COPOS",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                      "
5700,1022560,,"POTE ACTIVIA COLCHON MANGO MARACUYÁ X 180GR",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                                 "
5700,"010228.05",,"YOGUR SER COLCHON APPLE CRUMBLE x 175 GR",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                                   "
5700,1024100,,"POTE DANONINO ROCKY (con sleeve) x 105 gr",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                                   "
5700,1024101,,"Pote BLANCO de molde Danonino Rocky para DESTRUCCION",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                        "
